,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
21110,1,1,2,1,6,1,2,5587,0,37,0,0,0,165,25.0,2006.0,21,0,0,3,32,27147
21111,0,0,1,4,7,0,2,4388,0,44,0,0,0,167,26.0,2004.0,22,1,2,5,24,28140
21112,0,0,2,4,2,0,3,4744,0,58,0,0,1,209,31.0,,33,0,3,3,10,41131
21113,0,2,1,0,3,0,3,4761,1,55,0,0,0,228,21.0,2000.0,37,0,3,4,30,46099
21114,0,1,2,1,0,0,2,5822,0,65,0,0,1,130,22.0,,33,0,4,5,12,45106
21115,0,2,1,5,3,0,2,5180,1,29,0,0,1,103,50.0,2001.0,27,1,1,2,9,37067
21116,0,1,2,3,5,0,3,5645,1,51,0,0,1,214,29.0,2004.0,24,0,0,6,26,31069
21117,0,0,3,4,0,3,2,4648,0,37,0,0,1,227,27.0,,11,0,1,3,25,14135
21118,0,1,3,3,0,0,2,5332,0,28,0,0,0,251,22.0,,23,0,1,5,11,31114
21119,0,2,1,0,4,2,3,5145,0,39,0,0,1,145,24.0,,19,1,4,2,30,25090
21120,1,1,1,2,7,0,3,5249,0,37,0,0,1,105,30.0,,6,0,3,2,27,7056
21121,0,1,2,2,1,1,2,6624,1,59,0,0,1,129,36.0,,19,0,0,5,19,25097
21122,0,0,1,5,1,0,4,5084,1,37,0,0,1,182,19.0,,13,0,4,4,28,17086
21123,0,1,3,3,6,0,3,4561,0,23,0,0,0,88,29.0,2008.0,18,0,4,3,11,23091
21124,0,2,3,5,0,2,4,4409,1,22,0,1,1,176,19.0,,14,0,3,3,9,16078
21125,0,0,3,4,5,0,4,4067,0,17,0,0,1,260,30.0,2014.0,11,0,0,3,10,15089
21126,0,1,2,3,3,2,2,6753,0,66,0,0,1,118,23.0,,4,0,3,3,26,5090
21127,0,1,3,3,4,1,4,5854,1,17,0,0,1,160,37.0,2018.0,5,1,4,3,26,6077
21128,0,1,3,2,7,0,4,4828,0,43,1,0,1,133,22.0,2000.0,38,1,1,6,19,53117
21129,0,0,1,5,5,0,3,5606,1,54,0,0,0,169,21.0,2001.0,31,1,1,2,28,43090
21130,0,1,3,3,1,1,4,4048,0,30,0,0,1,223,24.0,,4,0,4,5,26,5061
21131,0,1,3,3,1,1,4,3816,1,56,0,0,1,58,33.0,,12,0,0,4,11,17110
21132,0,0,3,4,0,0,4,4945,0,65,0,0,1,69,30.0,,21,0,2,6,14,26073
21133,0,0,1,5,4,2,4,5712,0,25,0,0,1,63,33.0,,26,0,4,3,28,33078
21134,0,2,2,5,7,0,3,4628,1,62,0,0,1,147,28.0,2013.0,21,0,3,6,9,26133
21135,0,1,1,2,5,0,3,4479,0,45,0,0,1,144,21.0,2009.0,20,0,2,5,27,24069
21136,0,0,1,5,0,0,4,4585,1,19,0,0,0,267,19.0,,25,0,2,4,28,28071
21137,0,2,3,5,1,0,4,5476,1,33,0,0,0,211,46.0,,5,1,4,2,15,7056
21138,0,0,2,4,7,0,2,5241,0,53,0,0,0,144,34.0,2011.0,17,1,2,6,10,21059
21139,1,1,3,2,7,3,3,4251,1,33,0,0,1,82,29.0,,18,1,1,4,19,24074
21140,0,1,2,2,1,3,2,3520,1,49,0,0,1,62,20.0,,4,0,3,1,19,5133
21141,0,1,1,2,4,0,3,5822,0,29,0,0,0,220,23.0,2019.0,13,0,2,1,27,16141
21142,0,0,2,4,7,0,3,4965,0,21,0,0,1,86,23.0,2009.0,19,0,4,5,25,24121
21143,0,1,1,3,1,0,3,5922,0,31,0,0,0,169,30.0,,5,0,4,1,26,6128
21144,0,1,3,1,2,2,4,3155,0,55,0,0,0,241,21.0,,15,0,1,6,12,18101
21145,0,2,3,5,6,0,6,4855,0,67,0,0,1,80,22.0,,12,0,3,4,9,13085
21146,0,0,1,5,8,2,3,4883,0,45,0,0,1,210,28.0,2000.0,30,1,0,4,28,39112
21147,0,0,3,4,7,2,4,3799,0,48,0,0,1,208,22.0,,5,1,1,6,10,7078
21148,0,1,1,3,8,0,4,4418,1,54,0,0,1,229,41.0,2021.0,8,1,3,2,26,10141
21149,1,1,1,2,7,0,2,5908,1,28,0,0,1,232,21.0,2020.0,7,0,2,1,27,8130
21150,0,2,1,5,6,1,1,6429,1,45,0,0,0,269,31.0,2016.0,10,1,0,2,13,14086
21151,1,0,1,5,6,0,4,4731,1,31,0,0,1,187,34.0,1999.0,24,0,2,2,29,28095
21152,0,0,1,5,8,1,3,5128,0,58,0,0,1,119,23.0,1998.0,24,0,3,6,23,28096
21153,0,0,1,5,1,0,5,5456,1,34,0,0,0,137,28.0,,16,0,2,6,23,20120
21154,0,0,3,5,6,0,4,4726,0,17,0,1,1,155,27.0,2018.0,11,0,3,5,23,13151
21155,0,1,3,2,0,2,4,3645,0,19,0,0,1,227,23.0,,14,0,0,6,19,18100
21156,0,1,2,1,6,0,2,4435,1,27,0,0,1,221,21.0,2022.0,5,0,4,2,32,7137
21157,0,1,1,2,0,4,4,4668,0,27,0,0,1,135,29.0,,24,0,1,2,27,30094
21158,0,0,2,4,7,0,2,5177,0,51,0,0,1,130,38.0,2018.0,5,0,0,1,14,6141
21159,0,1,3,2,8,0,5,4501,1,24,0,0,0,84,18.0,2006.0,22,1,1,4,27,28151
21160,0,1,3,2,1,0,4,3535,0,37,0,0,1,133,40.0,,23,0,4,2,19,32143
21161,0,2,1,0,7,0,2,6131,0,20,0,0,1,226,25.0,2015.0,16,1,4,1,3,22149
21162,1,0,3,4,1,2,6,4861,1,20,0,0,0,224,29.0,,14,1,0,4,24,19136
21163,0,2,3,5,6,0,4,5832,1,69,0,0,0,143,20.0,2001.0,33,1,0,3,15,46063
21164,0,0,1,5,4,0,4,4494,0,33,0,0,1,177,29.0,2013.0,13,0,2,4,4,16106
21165,0,1,2,2,8,0,2,5932,1,60,0,0,0,184,17.0,,4,0,4,3,19,5084
21166,0,0,1,5,8,0,2,5641,1,21,0,0,1,211,25.0,2009.0,19,0,3,3,23,24082
21167,0,2,3,5,0,2,3,5856,1,40,0,0,0,235,35.0,,13,0,2,3,15,15071
21168,0,1,1,3,7,3,2,4536,1,58,0,0,1,111,31.0,,18,1,1,4,26,23140
21169,1,2,1,5,6,1,3,5152,1,21,0,0,0,143,20.0,2009.0,17,1,1,3,13,23103
21170,0,1,3,2,4,0,2,4506,1,67,0,0,0,119,17.0,2013.0,19,0,3,5,27,24074
21171,1,0,2,5,8,1,2,4981,0,51,0,0,0,64,19.0,1997.0,33,1,4,2,29,44078
21172,0,0,1,5,6,1,2,4372,0,18,1,0,1,55,,,20,1,4,6,28,26075
21173,0,0,1,4,5,0,2,4344,0,27,0,0,1,204,37.0,2014.0,12,1,1,2,24,16084
21174,0,1,3,3,1,1,4,4966,0,23,0,0,1,211,27.0,,0,0,5,0,11,4069
21175,0,0,3,4,1,0,2,6802,0,47,0,0,1,128,19.0,,6,0,0,1,10,8124
21176,0,2,1,0,1,0,4,4672,0,32,0,0,1,264,22.0,,24,0,2,3,3,28143
21177,0,1,2,2,7,1,2,4233,0,32,0,0,1,141,,2008.0,22,0,3,4,27,26077
21178,0,2,1,0,6,0,4,5516,0,70,0,0,1,178,29.0,2023.0,0,0,5,0,30,5131
21179,0,0,1,5,6,0,4,4349,1,50,0,0,0,180,21.0,2017.0,12,1,1,6,28,17069
21180,1,1,3,3,3,0,4,4456,0,42,0,0,0,167,33.0,2015.0,15,1,1,4,11,23149
21181,0,0,3,5,2,0,3,4147,1,44,0,0,0,85,37.0,,25,0,1,3,23,31149
21182,0,0,1,4,5,1,3,5064,0,53,1,0,1,56,31.0,,22,0,0,2,14,28079
21183,0,1,1,3,8,1,3,6545,1,32,0,0,0,105,18.0,2021.0,4,0,3,3,26,4131
21184,1,2,2,5,1,2,2,8207,1,18,0,0,0,145,18.0,,22,0,3,6,15,26103
21185,0,0,1,5,6,0,2,4867,0,27,0,0,1,193,30.0,2007.0,16,1,1,3,28,21094
21186,0,2,2,5,2,0,2,7396,0,38,0,0,1,243,30.0,,17,0,0,2,2,22071
21187,0,0,1,4,5,3,2,5715,0,57,0,0,1,199,31.0,,15,0,2,6,5,17068
21188,0,1,3,1,0,0,4,4480,1,50,0,0,0,70,14.0,,15,0,0,5,12,21100
21189,1,1,3,3,1,1,5,6060,1,52,0,0,1,183,25.0,,32,0,3,2,11,39147
21190,0,2,1,5,6,0,3,5151,1,22,0,0,1,122,24.0,2006.0,24,0,0,5,13,31073
21191,0,0,1,5,4,0,4,4025,0,23,0,0,1,197,38.0,,4,0,0,1,23,5115
21192,0,0,1,5,0,1,4,5013,0,23,0,0,1,192,36.0,,6,0,4,1,23,8102
21193,0,1,1,3,0,1,6,4355,0,23,0,0,0,222,27.0,,26,0,2,2,26,30094
21194,0,0,1,5,8,3,2,4681,0,53,0,0,1,241,34.0,,23,0,4,4,6,29093
21195,1,1,0,3,6,1,5,5432,0,17,0,0,1,93,28.0,2002.0,27,1,0,6,26,35093
21196,0,2,2,0,0,0,2,5385,0,53,0,0,1,62,31.0,,5,0,4,1,21,7127
21197,0,1,3,2,4,1,4,3900,1,30,0,0,1,259,29.0,,6,1,1,6,19,8118
21198,0,2,2,0,3,0,2,8188,1,41,0,0,1,183,22.0,2005.0,25,0,3,4,16,29058
21199,0,2,3,5,7,3,3,7421,0,30,0,0,1,138,33.0,,24,0,2,4,9,28092
21200,0,1,2,3,4,1,3,5505,0,31,0,0,1,173,31.0,2016.0,5,0,0,2,26,7132
21201,0,1,0,3,4,0,6,4061,1,45,0,0,1,59,50.0,2002.0,37,0,3,5,26,46077
21202,0,1,0,3,2,0,8,5192,0,43,0,0,1,99,30.0,,6,0,0,1,26,8139
21203,1,2,1,0,0,0,3,4139,1,62,0,0,1,129,24.0,,10,0,2,3,21,12149
21204,0,0,1,5,3,0,3,5647,0,60,1,0,1,70,39.0,2015.0,15,1,2,3,29,20077
21205,0,1,2,1,1,2,3,3967,1,67,0,0,1,78,26.0,,37,1,1,5,32,49108
21206,0,2,2,0,4,1,2,4131,0,53,0,0,0,147,46.0,1999.0,36,1,1,4,21,48151
21207,0,1,1,2,3,1,3,8030,0,46,0,0,1,73,28.0,,16,1,1,3,19,21086
21208,0,0,1,5,2,0,3,5430,0,31,0,0,1,247,29.0,,29,0,0,2,28,38138
21209,1,0,1,4,1,1,4,4083,0,68,0,0,1,67,39.0,,15,0,4,4,14,19058
21210,0,0,1,4,6,0,3,4939,0,33,0,0,1,176,24.0,2008.0,22,0,0,5,17,30135
21211,0,2,3,0,0,1,3,6346,1,44,0,0,1,267,32.0,,20,0,3,6,3,23100
21212,0,1,3,1,2,3,4,4547,0,37,0,0,1,169,21.0,,23,0,0,2,12,29059
21213,0,1,1,1,3,0,3,3512,1,24,0,0,1,70,28.0,2016.0,14,0,2,4,1,18121
21214,0,1,3,2,2,5,2,6172,1,52,0,0,1,263,28.0,,6,0,0,3,19,8066
21215,0,1,2,1,4,0,2,6442,1,43,0,0,0,160,37.0,2012.0,22,1,3,1,32,27055
21216,1,0,3,5,1,0,3,4285,0,40,0,0,1,262,20.0,,12,1,4,1,6,16116
21217,0,1,2,3,7,0,3,4552,0,67,1,0,1,80,26.0,2013.0,20,0,4,3,20,27094
21218,1,1,1,3,4,0,4,3374,0,62,0,0,1,247,37.0,2015.0,13,0,0,4,26,17087
21219,0,1,0,3,4,0,5,3962,0,50,0,0,0,209,20.0,2010.0,17,0,2,2,26,21129
21220,0,2,1,0,8,0,3,5522,1,21,0,0,0,114,27.0,1998.0,15,1,3,3,21,18135
21221,0,1,2,3,0,0,2,6358,1,27,0,0,1,126,39.0,,13,0,0,1,26,19129
21222,0,0,1,4,8,3,3,5082,1,42,0,0,1,158,23.0,,13,1,0,6,5,16081
21223,0,0,1,5,6,0,3,3807,0,54,0,0,1,243,31.0,2016.0,14,1,1,3,6,21063
21224,0,0,1,5,2,0,4,7161,1,39,0,0,0,77,23.0,,25,0,0,2,28,34123
21225,0,0,1,5,7,0,2,4789,0,30,0,0,1,128,36.0,2002.0,39,1,1,6,29,54061
21226,0,2,2,5,3,0,3,4255,0,39,1,0,1,135,27.0,2007.0,23,1,1,6,9,30104
21227,0,2,2,5,0,0,4,8233,0,40,0,0,1,197,32.0,,20,0,3,4,2,23136
21228,0,0,3,4,0,0,3,3802,0,39,0,0,0,240,41.0,,7,0,2,2,25,8081
21229,0,0,2,5,4,1,3,6286,1,35,0,0,0,180,18.0,,15,1,1,6,29,20093
21230,0,2,2,0,5,0,3,5064,1,45,0,0,1,271,30.0,2018.0,11,1,1,5,21,15072
21231,0,1,1,3,2,0,2,6532,0,45,1,0,1,84,28.0,,5,0,4,1,26,6150
21232,0,2,2,0,1,1,5,4060,0,27,1,0,1,58,29.0,,13,1,1,6,21,18066
21233,0,0,2,5,6,0,2,4481,1,29,0,0,1,239,35.0,2000.0,27,1,1,2,29,38137
21234,0,0,2,5,8,0,3,6252,1,52,0,0,0,148,16.0,2007.0,19,0,0,5,29,24124
21235,0,0,3,4,8,0,2,3258,1,15,0,0,1,207,30.0,2022.0,5,1,4,1,14,7151
21236,0,2,1,5,2,1,4,4419,1,37,0,0,0,81,25.0,,8,1,4,5,13,11138
21237,0,2,1,5,6,0,3,4828,0,57,0,0,1,135,28.0,2020.0,6,0,4,1,9,8096
21238,0,1,1,2,4,1,4,4609,0,60,0,0,1,76,29.0,,6,0,4,3,27,7067
21239,0,1,3,3,1,0,2,4117,0,54,1,0,1,65,48.0,,5,0,4,1,26,6134
21240,1,0,2,4,2,0,2,4834,0,26,0,0,0,131,30.0,,32,0,2,3,25,40133
21241,0,0,1,4,4,0,2,5006,1,24,0,0,1,188,28.0,2008.0,20,1,4,6,14,26072
21242,0,0,3,5,0,0,2,4085,0,66,0,0,0,153,39.0,,20,0,3,4,23,23090
21243,0,2,3,0,0,0,4,6034,0,19,0,0,1,228,23.0,,24,0,1,6,30,30123
21244,0,1,3,3,7,0,4,4654,0,70,1,0,1,95,27.0,2005.0,30,0,2,3,26,36096
21245,0,0,1,5,3,1,2,6942,1,37,1,1,1,63,24.0,2018.0,14,0,0,5,23,19084
21246,1,0,2,4,6,0,2,4400,0,58,0,0,1,227,29.0,2004.0,23,1,1,4,25,33066
21247,0,0,2,4,5,4,3,4030,0,50,0,0,1,256,24.0,2004.0,22,0,3,6,25,26056
21248,0,0,1,5,8,1,4,4796,0,40,0,0,0,81,38.0,2017.0,5,1,1,5,29,7140
21249,0,1,2,1,7,0,3,6527,0,36,0,0,1,99,38.0,2021.0,5,1,4,1,32,7083
21250,0,1,3,3,4,0,4,4154,0,26,0,0,1,151,37.0,2014.0,19,0,2,3,26,24081
21251,0,1,1,3,7,0,4,4787,1,19,0,0,1,56,37.0,2013.0,18,0,2,3,26,21136
21252,1,1,1,3,4,0,4,4842,0,49,0,0,1,258,28.0,1997.0,25,1,1,5,26,32062
21253,0,0,3,5,3,0,5,3442,0,65,1,0,1,160,29.0,,7,0,4,6,23,9138
21254,0,1,3,3,3,0,1,5196,1,63,0,0,0,139,18.0,2002.0,33,0,0,5,11,45087
21255,0,1,1,3,7,2,3,7610,0,60,0,0,1,92,,,14,1,0,5,26,18090
21256,0,1,2,3,8,0,2,5393,0,64,0,0,1,135,27.0,1997.0,27,1,1,3,11,38115
21257,0,0,1,4,4,0,2,5035,1,55,0,0,0,137,17.0,2008.0,20,0,0,6,14,25075
21258,0,0,1,5,4,0,2,6436,1,62,0,0,0,189,14.0,2018.0,5,1,0,3,29,6107
21259,0,0,3,4,3,0,3,4139,1,49,0,0,0,185,20.0,2008.0,18,0,3,3,14,21125
21260,0,2,2,5,4,1,3,4960,1,47,0,0,0,75,20.0,2001.0,34,1,1,3,9,44058
21261,0,2,1,5,4,0,2,5127,1,56,0,0,1,197,25.0,2004.0,29,0,4,6,8,39072
21262,0,1,2,3,8,0,3,5161,1,18,0,0,1,140,33.0,2019.0,5,0,3,1,20,6087
21263,0,0,1,5,7,2,3,4794,0,48,0,0,0,65,19.0,2015.0,12,0,2,5,29,15068
21264,0,1,2,1,4,3,7,3166,0,42,0,1,1,206,22.0,,14,0,2,6,32,16086
21265,0,2,3,0,6,0,3,5433,0,51,0,0,1,185,34.0,2005.0,25,1,1,4,3,32064
21266,0,2,3,0,4,0,3,5112,1,64,0,0,0,152,,2015.0,21,1,0,6,21,30090
21267,0,0,1,5,7,0,2,5223,0,39,0,0,0,158,29.0,2002.0,26,0,2,4,23,32066
21268,1,1,2,3,1,0,2,5561,1,29,1,0,1,65,42.0,,8,0,0,1,11,11087
21269,0,2,3,5,8,0,2,5973,0,23,0,0,1,247,27.0,2000.0,37,1,1,3,9,49097
21270,0,0,1,5,4,0,2,4812,0,70,0,0,1,96,38.0,,6,0,4,1,6,8065
21271,0,0,1,5,7,0,4,5564,1,70,0,0,1,209,23.0,,14,1,2,4,28,17146
21272,0,1,3,3,5,0,4,5806,0,47,0,0,1,75,36.0,2003.0,24,0,3,5,11,28069
21273,1,1,2,1,0,0,2,5680,0,20,0,0,1,249,22.0,,20,0,3,3,22,24138
21274,0,1,1,3,3,5,3,4595,1,17,0,0,0,208,20.0,,24,0,4,5,26,30113
21275,0,2,2,0,6,0,2,4215,0,60,0,0,1,108,27.0,2007.0,17,1,1,4,21,25073
21276,0,1,3,1,4,0,3,4986,0,29,0,0,1,116,29.0,2006.0,15,0,2,3,18,19064
21277,0,1,2,3,1,1,2,3723,0,23,0,1,1,262,31.0,,21,0,2,5,26,24094
21278,0,0,1,5,8,0,2,6640,0,64,0,0,1,159,28.0,2011.0,19,1,2,4,23,22111
21279,0,0,3,4,5,1,7,6487,0,30,0,0,1,72,25.0,2007.0,16,0,3,3,14,19100
21280,0,0,1,5,7,0,3,3780,1,45,0,0,1,137,43.0,,25,0,4,5,29,31063
21281,0,2,3,5,4,0,4,4536,1,52,0,1,1,268,35.0,,0,0,5,0,15,3093
21282,0,1,2,1,7,5,2,4873,1,69,0,0,1,106,35.0,,16,1,1,5,32,21071
21283,1,0,3,4,4,1,4,4732,1,43,0,0,0,74,21.0,2013.0,24,0,0,5,10,32080
21284,0,1,3,3,6,0,2,4287,0,18,0,0,1,207,38.0,2007.0,15,0,4,6,26,20109
21285,0,1,2,3,5,5,4,5734,0,19,0,1,1,262,24.0,,11,0,2,3,11,13080
21286,0,1,3,3,2,0,4,3193,0,56,0,0,1,233,23.0,,14,0,2,6,11,17078
21287,0,2,1,0,7,1,4,4264,0,22,0,0,0,188,30.0,2009.0,23,1,1,6,3,30109
21288,0,1,1,3,5,2,2,6180,0,61,0,0,1,242,30.0,,22,0,4,2,26,28103
21289,1,1,3,3,5,3,3,4502,0,39,1,0,1,145,26.0,2009.0,17,0,0,6,26,23083
21290,0,1,1,3,7,2,4,5084,1,51,0,0,0,251,39.0,,0,0,5,0,26,3146
21291,1,0,1,4,3,0,4,4734,1,26,0,0,0,232,28.0,2012.0,19,1,1,6,17,25075
21292,0,1,3,3,5,3,4,4932,0,56,0,0,1,211,41.0,2006.0,24,1,0,4,11,30086
21293,0,1,2,3,6,2,2,4870,1,53,0,0,0,267,25.0,,13,0,2,3,26,15061
21294,0,1,0,3,0,0,7,3623,0,39,0,0,1,160,34.0,,31,0,1,3,26,42089
21295,0,0,3,4,4,0,4,2542,0,39,0,0,0,201,28.0,2018.0,14,1,0,4,14,20056
21296,0,1,3,3,0,0,4,4459,0,24,1,0,1,270,33.0,,25,0,4,5,11,31089
21297,0,0,1,4,0,2,3,4585,0,41,0,0,1,106,31.0,,11,0,1,3,14,14074
21298,1,1,1,2,8,0,2,5807,1,40,0,0,1,256,36.0,2007.0,22,1,3,5,27,28062
21299,0,0,1,5,5,2,2,5235,1,52,0,0,1,65,34.0,,13,0,2,3,28,15135
21300,0,0,3,5,1,1,4,4116,0,44,0,0,1,64,27.0,,5,0,3,2,23,6097
21301,0,0,2,5,3,2,3,6350,1,35,0,0,1,216,25.0,,22,0,2,5,29,25104
21302,0,0,1,4,4,0,4,4775,1,23,0,0,1,247,33.0,1999.0,35,0,0,6,14,48093
21303,0,1,1,1,0,2,2,5235,0,22,0,0,1,227,25.0,,4,0,4,5,22,5141
21304,0,1,3,1,2,0,4,4138,1,29,0,0,1,189,44.0,,21,0,4,2,18,27148
21305,0,2,2,0,1,0,2,5856,1,43,0,0,0,85,46.0,,20,0,3,4,21,23114
21306,0,2,1,5,0,0,4,5387,1,61,0,0,0,218,20.0,,19,0,0,5,13,26109
21307,0,0,3,5,1,3,4,6514,0,40,0,0,1,206,28.0,,24,0,4,4,23,30134
21308,0,1,1,2,1,0,3,3902,1,66,0,0,0,227,21.0,,19,0,2,4,27,23055
21309,0,0,1,4,3,0,4,4775,0,44,0,0,1,129,31.0,2019.0,5,1,4,1,17,6055
21310,0,0,1,5,5,0,2,7348,0,22,0,0,1,66,34.0,2001.0,37,1,1,6,28,51128
21311,0,2,3,5,1,2,6,4412,0,69,0,0,1,61,29.0,,19,0,1,5,9,24134
21312,0,0,3,4,6,0,6,3715,1,40,1,0,0,198,45.0,2013.0,18,0,0,2,10,23097
21313,0,2,2,5,1,1,3,4860,0,60,0,0,0,154,24.0,,6,0,2,4,15,7142
21314,0,2,1,5,2,0,3,3138,1,48,0,0,0,262,16.0,,24,0,2,3,9,28083
21315,0,0,3,4,6,1,4,4930,1,59,0,0,1,82,28.0,2016.0,15,0,3,5,14,18076
21316,0,2,2,5,4,0,2,4198,1,39,0,0,1,85,33.0,2014.0,21,0,4,3,2,29090
21317,0,2,1,5,1,0,3,5187,0,34,0,0,1,224,21.0,,29,0,4,2,13,39061
21318,0,2,3,5,5,1,3,5167,1,54,0,0,0,221,21.0,2016.0,10,1,1,6,9,14103
21319,0,2,3,0,6,2,3,5089,1,34,0,0,0,129,20.0,,15,0,2,5,31,17151
21320,0,0,3,4,2,0,5,4357,1,47,0,0,0,69,,,25,0,4,4,25,34151
21321,0,1,1,2,1,1,2,5253,1,58,0,0,1,57,27.0,,0,0,5,0,27,3098
21322,0,1,1,2,5,2,3,4649,1,26,0,0,0,108,24.0,,7,1,2,1,27,8132
21323,0,0,1,4,8,0,2,5223,1,32,1,0,1,157,38.0,2010.0,15,0,4,5,24,19135
21324,0,1,2,3,2,1,2,7461,0,63,0,0,1,240,25.0,,0,0,5,0,20,6073
21325,0,0,1,5,2,3,4,7501,0,23,0,0,0,250,20.0,,23,0,1,2,29,29081
21326,0,2,3,5,6,1,4,4648,0,19,0,0,0,60,26.0,,5,1,1,2,2,7136
21327,0,1,1,3,5,0,3,4582,0,31,0,0,1,73,27.0,2015.0,14,0,0,6,26,20128
21328,0,1,2,1,4,0,3,5171,0,48,0,0,1,117,32.0,2014.0,11,0,2,6,32,13064
21329,0,1,1,2,4,0,2,4381,1,25,0,0,1,174,23.0,2010.0,21,1,1,2,19,28080
21330,0,1,3,3,4,0,4,4770,0,70,0,0,1,229,21.0,2015.0,12,0,2,4,26,14151
21331,0,1,2,1,2,0,2,5011,1,37,0,0,1,198,34.0,,25,1,3,4,32,30065
21332,0,1,3,3,0,2,5,3616,1,24,0,0,1,229,39.0,,14,0,4,3,26,17138
21333,0,0,1,5,3,0,1,7078,0,56,0,0,1,70,56.0,2019.0,13,1,1,5,28,17081
21334,0,2,2,0,7,2,2,7660,1,65,0,0,1,156,29.0,2002.0,24,0,2,4,30,29131
21335,0,0,1,4,7,1,2,4692,1,21,0,0,1,102,32.0,,14,1,1,2,14,18073
21336,0,1,3,2,1,1,4,4223,0,48,0,0,1,90,39.0,,21,0,4,3,19,26080
21337,0,0,1,4,2,3,2,5062,1,32,0,0,0,206,22.0,,20,1,4,2,14,27080
21338,0,1,2,3,0,0,4,3388,0,15,0,0,1,247,38.0,,34,0,3,5,26,40105
21339,0,1,3,3,7,3,3,6930,1,48,0,0,0,168,27.0,2004.0,25,0,2,3,26,30085
21340,1,0,3,4,1,0,2,4304,0,43,0,0,0,190,37.0,,10,0,1,1,25,13057
21341,0,2,3,5,1,1,3,4893,1,43,0,0,1,92,29.0,,21,0,0,5,2,26148
21342,0,1,2,2,1,1,2,6701,0,33,0,0,1,217,31.0,,6,0,4,3,27,8120
21343,0,0,1,5,7,0,6,4298,1,28,0,0,1,170,27.0,2009.0,20,1,1,2,7,28058
21344,0,1,0,3,1,1,6,4832,1,27,1,0,1,128,25.0,,13,0,1,2,26,17095
21345,0,1,1,1,4,0,2,6704,0,40,1,0,1,257,21.0,2013.0,12,1,1,2,12,15129
21346,0,1,2,1,4,0,4,3249,0,63,1,0,1,212,37.0,2012.0,14,1,0,3,12,20144
21347,0,0,3,4,6,0,4,3454,0,37,0,0,0,156,27.0,2013.0,18,1,1,4,25,23123
21348,0,0,2,4,4,3,3,4874,1,37,0,0,0,212,29.0,2010.0,18,1,2,4,10,21125
21349,0,1,2,1,2,0,2,5307,0,22,0,0,1,168,19.0,,23,1,3,4,32,28099
21350,0,0,2,4,0,0,2,4520,0,60,0,0,0,89,33.0,,21,0,3,4,25,27145
21351,0,0,2,5,2,0,2,4640,1,25,0,0,1,56,36.0,,12,0,2,2,29,15119
21352,0,2,1,5,1,0,4,5005,1,30,0,0,0,125,28.0,,10,0,4,5,13,12073
21353,0,0,1,4,6,0,3,6744,0,62,0,0,0,173,29.0,2014.0,11,1,1,5,5,15067
21354,0,1,2,2,3,0,3,4589,1,44,0,0,1,161,29.0,2017.0,18,0,4,1,19,25100
21355,0,1,2,2,1,0,2,4739,0,32,1,0,1,237,33.0,,10,0,1,1,19,13101
21356,0,1,1,2,3,0,4,4839,1,38,0,0,0,109,30.0,2001.0,23,0,4,5,27,30074
21357,0,0,3,4,0,4,3,5072,0,66,0,1,1,150,32.0,,16,0,3,3,10,18115
21358,0,1,2,3,3,4,3,5713,0,44,0,0,0,245,19.0,,24,0,2,4,26,28100
21359,0,2,2,0,1,0,2,6530,0,21,0,0,0,138,28.0,,39,1,1,6,21,54090
21360,0,0,3,4,5,2,4,4670,0,58,1,0,1,110,51.0,,0,0,5,0,14,3116
21361,0,1,2,3,8,4,4,8149,0,35,0,0,1,242,27.0,2011.0,25,1,1,3,26,33082
21362,0,0,1,5,6,0,3,5733,1,38,0,1,1,173,,2016.0,14,1,4,6,28,20119
21363,0,1,2,1,1,4,3,5173,0,59,0,0,1,81,24.0,,0,0,5,0,12,2065
21364,0,2,1,0,4,0,2,4591,0,31,0,0,0,108,32.0,1996.0,25,1,2,5,30,29120
21365,0,1,3,3,6,0,6,4691,1,54,1,0,1,230,34.0,2017.0,5,1,1,4,26,7092
21366,0,1,3,3,8,1,3,4891,0,36,0,0,1,262,40.0,,15,0,4,4,26,18129
21367,0,1,1,3,7,0,4,4775,0,56,0,1,1,239,31.0,2009.0,17,0,0,4,26,23151
21368,0,1,3,3,8,0,4,4296,1,42,0,0,1,174,25.0,2008.0,14,0,3,3,26,17111
21369,0,1,2,3,4,0,3,5212,1,34,0,0,0,68,19.0,2014.0,12,1,1,5,26,16097
21370,0,0,1,5,0,0,5,5253,0,36,0,0,1,243,26.0,,7,0,0,2,23,9147
21371,0,1,2,3,0,0,2,4444,1,43,0,0,1,224,26.0,,23,0,0,3,26,28059
21372,0,0,2,5,4,0,2,6807,1,48,0,0,0,269,28.0,2011.0,22,0,2,3,29,26104
21373,0,0,1,4,4,3,3,6940,1,46,0,0,0,58,27.0,,7,0,3,6,24,8064
21374,0,1,1,2,5,0,4,4321,0,24,1,0,1,182,32.0,2008.0,22,0,4,3,27,29082
21375,0,0,3,5,5,0,6,3667,0,23,0,0,1,196,39.0,2013.0,19,0,4,2,6,26139
